symbol,date,time,open,high,low,close,volume
MCIG,2017-01-03,12:25:00,0.20,0.20,0.20,0.20,35500
MCIG,2017-01-03,12:30:00,0.20,0.20,0.20,0.20,12750
MCIG,2017-01-03,12:35:00,0.20,0.20,0.20,0.20,3752
MCIG,2017-01-03,12:40:00,0.20,0.20,0.20,0.20,82469
MCIG,2017-01-03,12:45:00,0.20,0.20,0.20,0.20,10200
MCIG,2017-01-03,12:50:00,0.20,0.20,0.20,0.20,30576
MCIG,2017-01-03,12:55:00,0.20,0.20,0.20,0.20,8500
MCIG,2017-01-03,13:00:00,0.20,0.20,0.20,0.20,65263
MCIG,2017-01-03,13:05:00,0.20,0.20,0.20,0.20,17965
MCIG,2017-01-03,13:10:00,0.20,0.20,0.20,0.20,13090
MCIG,2017-01-03,13:15:00,0.20,0.20,0.20,0.20,54955
MCIG,2017-01-03,13:20:00,0.20,0.20,0.19,0.19,809493
MCIG,2017-01-03,13:25:00,0.19,0.19,0.19,0.19,149240
MCIG,2017-01-03,13:30:00,0.19,0.20,0.19,0.19,64571
MCIG,2017-01-03,13:35:00,0.19,0.19,0.19,0.19,45810
MCIG,2017-01-03,13:40:00,0.19,0.19,0.19,0.19,11800
MCIG,2017-01-03,13:45:00,0.19,0.19,0.19,0.19,44420
MCIG,2017-01-03,13:50:00,0.19,0.19,0.19,0.19,31000
MCIG,2017-01-03,13:55:00,0.19,0.19,0.19,0.19,1500
MCIG,2017-01-03,14:00:00,0.19,0.19,0.19,0.19,39316
MCIG,2017-01-03,14:05:00,0.19,0.19,0.19,0.19,23300
MCIG,2017-01-03,14:10:00,0.19,0.19,0.19,0.19,53649
MCIG,2017-01-03,14:15:00,0.19,0.19,0.19,0.19,42050
MCIG,2017-01-03,14:20:00,0.19,0.19,0.19,0.19,44000
MCIG,2017-01-03,14:25:00,0.19,0.19,0.19,0.19,151450
MCIG,2017-01-03,14:30:00,0.19,0.19,0.19,0.19,51569
MCIG,2017-01-03,14:35:00,0.19,0.19,0.19,0.19,30969
MCIG,2017-01-03,14:40:00,0.19,0.19,0.19,0.19,108000
MCIG,2017-01-03,14:45:00,0.19,0.20,0.19,0.20,26660
MCIG,2017-01-03,14:50:00,0.20,0.20,0.19,0.20,21848
MCIG,2017-01-03,14:55:00,0.19,0.19,0.19,0.19,12300
MCIG,2017-01-03,15:00:00,0.19,0.20,0.19,0.19,70000
MCIG,2017-01-04,08:30:00,0.20,0.20,0.20,0.20,15580
MCIG,2017-01-04,08:35:00,0.20,0.20,0.20,0.20,137305
MCIG,2017-01-04,08:40:00,0.20,0.20,0.20,0.20,145726
MCIG,2017-01-04,08:45:00,0.20,0.20,0.20,0.20,94492
MCIG,2017-01-04,08:50:00,0.20,0.20,0.20,0.20,69527
MCIG,2017-01-04,08:55:00,0.20,0.20,0.20,0.20,40585
MCIG,2017-01-04,09:00:00,0.20,0.20,0.19,0.19,100880
MCIG,2017-01-04,09:05:00,0.20,0.20,0.19,0.19,98810
MCIG,2017-01-04,09:10:00,0.19,0.19,0.19,0.19,166666
MCIG,2017-01-04,09:15:00,0.19,0.19,0.18,0.18,258546
MCIG,2017-01-04,09:20:00,0.18,0.19,0.18,0.19,131145
MCIG,2017-01-04,09:25:00,0.19,0.19,0.18,0.19,131700
MCIG,2017-01-04,09:30:00,0.19,0.19,0.19,0.19,45100
MCIG,2017-01-04,09:35:00,0.19,0.19,0.18,0.19,68990
MCIG,2017-01-04,09:40:00,0.19,0.19,0.18,0.18,234854
MCIG,2017-01-04,09:45:00,0.18,0.18,0.18,0.18,263085
MCIG,2017-01-04,09:50:00,0.18,0.18,0.18,0.18,43745
MCIG,2017-01-04,09:55:00,0.18,0.18,0.18,0.18,43033
MCIG,2017-01-04,10:00:00,0.18,0.18,0.18,0.18,198635
MCIG,2017-01-04,10:05:00,0.18,0.18,0.18,0.18,52690
MCIG,2017-01-04,10:10:00,0.18,0.18,0.17,0.18,158375
MCIG,2017-01-04,10:15:00,0.17,0.17,0.17,0.17,67025
MCIG,2017-01-04,10:20:00,0.17,0.17,0.17,0.17,26436
MCIG,2017-01-04,10:25:00,0.17,0.17,0.17,0.17,36964
MCIG,2017-01-04,10:30:00,0.17,0.17,0.17,0.17,48959
MCIG,2017-01-04,10:35:00,0.17,0.17,0.17,0.17,496277
MCIG,2017-01-04,10:40:00,0.17,0.17,0.17,0.17,155360
MCIG,2017-01-04,10:45:00,0.17,0.17,0.16,0.17,116203
MCIG,2017-01-04,10:50:00,0.17,0.17,0.17,0.17,78748
MCIG,2017-01-04,10:55:00,0.17,0.17,0.17,0.17,40084
MCIG,2017-01-04,11:00:00,0.17,0.17,0.16,0.16,355400
MCIG,2017-01-04,11:05:00,0.16,0.16,0.16,0.16,192074
MCIG,2017-01-04,11:10:00,0.16,0.17,0.16,0.17,52000
MCIG,2017-01-04,11:15:00,0.16,0.17,0.16,0.17,25802
MCIG,2017-01-04,11:20:00,0.17,0.17,0.16,0.17,62286
MCIG,2017-01-04,11:25:00,0.17,0.17,0.16,0.16,69171
MCIG,2017-01-04,11:30:00,0.16,0.17,0.16,0.16,13350
MCIG,2017-01-04,11:35:00,0.17,0.17,0.17,0.17,75817
MCIG,2017-01-04,11:40:00,0.17,0.17,0.17,0.17,27850
MCIG,2017-01-04,11:45:00,0.17,0.17,0.17,0.17,12000
MCIG,2017-01-04,11:50:00,0.17,0.17,0.17,0.17,112710
MCIG,2017-01-04,11:55:00,0.17,0.17,0.17,0.17,25569
MCIG,2017-01-04,12:00:00,0.17,0.17,0.17,0.17,87405
MCIG,2017-01-04,12:05:00,0.17,0.17,0.17,0.17,37799
MCIG,2017-01-04,12:10:00,0.17,0.17,0.17,0.17,26137
MCIG,2017-01-04,12:15:00,0.17,0.17,0.17,0.17,39000
MCIG,2017-01-04,12:20:00,0.17,0.17,0.17,0.17,229870
MCIG,2017-01-04,12:25:00,0.17,0.17,0.17,0.17,4532
MCIG,2017-01-04,12:30:00,0.17,0.17,0.17,0.17,18750
MCIG,2017-01-04,12:35:00,0.17,0.17,0.17,0.17,33866
MCIG,2017-01-04,12:40:00,0.17,0.17,0.17,0.17,23949
MCIG,2017-01-04,12:45:00,0.17,0.17,0.17,0.17,10160
MCIG,2017-01-04,12:50:00,0.17,0.17,0.17,0.17,13600
MCIG,2017-01-04,12:55:00,0.17,0.17,0.17,0.17,12075
MCIG,2017-01-04,13:00:00,0.17,0.17,0.17,0.17,20000
MCIG,2017-01-04,13:05:00,0.17,0.17,0.17,0.17,12600
MCIG,2017-01-04,13:10:00,0.18,0.18,0.17,0.18,30351
MCIG,2017-01-04,13:15:00,0.18,0.18,0.18,0.18,12500
MCIG,2017-01-04,13:20:00,0.18,0.18,0.17,0.18,18200
MCIG,2017-01-04,13:25:00,0.18,0.18,0.17,0.18,94280
MCIG,2017-01-04,13:30:00,0.18,0.18,0.18,0.18,16751
MCIG,2017-01-04,13:35:00,0.18,0.18,0.17,0.18,80467
MCIG,2017-01-04,13:40:00,0.17,0.18,0.17,0.17,41560
MCIG,2017-01-04,13:45:00,0.18,0.18,0.18,0.18,87200
MCIG,2017-01-04,13:50:00,0.18,0.18,0.18,0.18,6500
MCIG,2017-01-04,13:55:00,0.18,0.18,0.17,0.17,35571
MCIG,2017-01-04,14:00:00,0.18,0.18,0.18,0.18,150
MCIG,2017-01-04,14:05:00,0.18,0.18,0.18,0.18,11349
MCIG,2017-01-04,14:10:00,0.18,0.18,0.18,0.18,2000
MCIG,2017-01-04,14:15:00,0.18,0.18,0.18,0.18,11112
MCIG,2017-01-04,14:20:00,0.18,0.18,0.18,0.18,5800
MCIG,2017-01-04,14:25:00,0.18,0.18,0.18,0.18,14200
MCIG,2017-01-04,14:30:00,0.18,0.18,0.18,0.18,58847
MCIG,2017-01-04,14:35:00,0.18,0.18,0.18,0.18,5345
MCIG,2017-01-04,14:40:00,0.18,0.18,0.18,0.18,588
MCIG,2017-01-04,14:45:00,0.18,0.18,0.18,0.18,16245
MCIG,2017-01-04,14:50:00,0.18,0.18,0.18,0.18,30350
MCIG,2017-01-04,14:55:00,0.18,0.18,0.18,0.18,107163
MCIG,2017-01-04,15:00:00,0.18,0.18,0.18,0.18,63831
MCIG,2017-01-05,08:30:00,0.18,0.18,0.18,0.18,8816
MCIG,2017-01-05,08:35:00,0.18,0.18,0.17,0.17,264856
MCIG,2017-01-05,08:40:00,0.17,0.18,0.17,0.18,52310
MCIG,2017-01-05,08:45:00,0.18,0.18,0.17,0.18,39644
MCIG,2017-01-05,08:50:00,0.18,0.18,0.17,0.18,14794
MCIG,2017-01-05,08:55:00,0.18,0.18,0.17,0.17,32600
MCIG,2017-01-05,09:00:00,0.18,0.18,0.17,0.18,2150
MCIG,2017-01-05,09:05:00,0.17,0.17,0.17,0.17,40969
MCIG,2017-01-05,09:10:00,0.17,0.17,0.17,0.17,207890
MCIG,2017-01-05,09:15:00,0.17,0.17,0.17,0.17,87068
MCIG,2017-01-05,09:20:00,0.17,0.17,0.17,0.17,41107
MCIG,2017-01-05,09:25:00,0.17,0.17,0.17,0.17,38725
MCIG,2017-01-05,09:30:00,0.17,0.17,0.17,0.17,90017
MCIG,2017-01-05,09:35:00,0.17,0.17,0.17,0.17,61950
MCIG,2017-01-05,09:40:00,0.17,0.17,0.17,0.17,55669
MCIG,2017-01-05,09:45:00,0.17,0.17,0.17,0.17,100784
MCIG,2017-01-05,09:50:00,0.17,0.17,0.17,0.17,10450
MCIG,2017-01-05,09:55:00,0.17,0.17,0.17,0.17,78638
MCIG,2017-01-05,10:00:00,0.17,0.17,0.17,0.17,11042
MCIG,2017-01-05,10:05:00,0.17,0.17,0.17,0.17,141935
MCIG,2017-01-05,10:15:00,0.17,0.17,0.17,0.17,76950
MCIG,2017-01-05,10:20:00,0.17,0.17,0.17,0.17,11700
MCIG,2017-01-05,10:25:00,0.17,0.18,0.17,0.18,68900
MCIG,2017-01-05,10:30:00,0.18,0.18,0.17,0.17,49263
MCIG,2017-01-05,10:35:00,0.18,0.18,0.17,0.18,115997
MCIG,2017-01-05,10:40:00,0.18,0.18,0.17,0.18,55139
MCIG,2017-01-05,10:45:00,0.17,0.18,0.17,0.17,30820
MCIG,2017-01-05,10:50:00,0.17,0.17,0.17,0.17,25600
MCIG,2017-01-05,10:55:00,0.17,0.17,0.17,0.17,22819
MCIG,2017-01-05,11:00:00,0.17,0.17,0.17,0.17,27210
MCIG,2017-01-05,11:05:00,0.17,0.17,0.17,0.17,11981
MCIG,2017-01-05,11:10:00,0.17,0.17,0.17,0.17,14230
MCIG,2017-01-05,11:15:00,0.17,0.17,0.17,0.17,151753
MCIG,2017-01-05,11:20:00,0.18,0.18,0.17,0.17,12040
MCIG,2017-01-05,11:25:00,0.17,0.17,0.17,0.17,4250
MCIG,2017-01-05,11:30:00,0.17,0.17,0.17,0.17,4845
MCIG,2017-01-05,11:35:00,0.17,0.17,0.17,0.17,4526
MCIG,2017-01-05,11:40:00,0.17,0.17,0.17,0.17,7000
MCIG,2017-01-05,11:45:00,0.17,0.17,0.17,0.17,32900
MCIG,2017-01-05,11:50:00,0.17,0.18,0.17,0.18,55067
MCIG,2017-01-05,11:55:00,0.18,0.18,0.18,0.18,10700
MCIG,2017-01-05,12:00:00,0.17,0.17,0.17,0.17,102800
MCIG,2017-01-05,12:05:00,0.18,0.18,0.17,0.18,5200
MCIG,2017-01-05,12:10:00,0.18,0.18,0.17,0.18,7205
MCIG,2017-01-05,12:15:00,0.18,0.18,0.18,0.18,14750
MCIG,2017-01-05,12:20:00,0.18,0.18,0.18,0.18,30600
MCIG,2017-01-05,12:25:00,0.18,0.18,0.17,0.17,36500
MCIG,2017-01-05,12:30:00,0.18,0.18,0.18,0.18,15099
MCIG,2017-01-05,12:35:00,0.18,0.18,0.18,0.18,8000
MCIG,2017-01-05,12:40:00,0.17,0.18,0.17,0.18,25300
MCIG,2017-01-05,12:45:00,0.18,0.18,0.18,0.18,31580
MCIG,2017-01-05,12:50:00,0.18,0.18,0.17,0.18,220801
MCIG,2017-01-05,12:55:00,0.18,0.18,0.18,0.18,925
MCIG,2017-01-05,13:00:00,0.18,0.18,0.18,0.18,3000
MCIG,2017-01-05,13:05:00,0.18,0.18,0.18,0.18,2000
MCIG,2017-01-05,13:10:00,0.18,0.18,0.18,0.18,7000
MCIG,2017-01-05,13:15:00,0.18,0.18,0.18,0.18,35000
MCIG,2017-01-05,13:20:00,0.17,0.18,0.17,0.17,27745
MCIG,2017-01-05,13:25:00,0.17,0.17,0.17,0.17,2000
MCIG,2017-01-05,13:30:00,0.18,0.18,0.18,0.18,6848
MCIG,2017-01-05,13:35:00,0.18,0.18,0.18,0.18,10000
MCIG,2017-01-05,13:40:00,0.18,0.18,0.17,0.18,12520
MCIG,2017-01-05,13:50:00,0.18,0.18,0.18,0.18,3030
MCIG,2017-01-05,13:55:00,0.18,0.18,0.18,0.18,5000
MCIG,2017-01-05,14:00:00,0.18,0.18,0.18,0.18,500
MCIG,2017-01-05,14:10:00,0.18,0.18,0.18,0.18,10920
MCIG,2017-01-05,14:15:00,0.18,0.18,0.18,0.18,105367
MCIG,2017-01-05,14:20:00,0.18,0.18,0.18,0.18,13936
MCIG,2017-01-05,14:25:00,0.18,0.18,0.18,0.18,7143
MCIG,2017-01-05,14:30:00,0.18,0.18,0.18,0.18,43600
MCIG,2017-01-05,14:35:00,0.18,0.18,0.18,0.18,500
MCIG,2017-01-05,14:40:00,0.18,0.18,0.18,0.18,30000
MCIG,2017-01-05,14:45:00,0.18,0.18,0.18,0.18,15289
MCIG,2017-01-05,14:50:00,0.18,0.18,0.18,0.18,6000
MCIG,2017-01-05,14:55:00,0.18,0.18,0.18,0.18,104000
MCIG,2017-01-05,15:00:00,0.18,0.18,0.18,0.18,12200
MCIG,2017-01-06,08:30:00,0.18,0.18,0.18,0.18,200
MCIG,2017-01-06,08:35:00,0.18,0.19,0.18,0.19,308716
MCIG,2017-01-06,08:40:00,0.18,0.19,0.18,0.19,77462
MCIG,2017-01-06,08:45:00,0.19,0.19,0.18,0.19,47876
MCIG,2017-01-06,08:50:00,0.19,0.19,0.18,0.19,55394
MCIG,2017-01-06,08:55:00,0.19,0.19,0.19,0.19,27005
MCIG,2017-01-06,09:00:00,0.19,0.19,0.19,0.19,33914
MCIG,2017-01-06,09:05:00,0.19,0.19,0.19,0.19,10200
MCIG,2017-01-06,09:10:00,0.19,0.19,0.19,0.19,48650
MCIG,2017-01-06,09:15:00,0.19,0.19,0.18,0.19,97001
MCIG,2017-01-06,09:20:00,0.19,0.19,0.19,0.19,4700
MCIG,2017-01-06,09:25:00,0.19,0.19,0.18,0.19,61200
MCIG,2017-01-06,09:30:00,0.19,0.19,0.18,0.19,29842
MCIG,2017-01-06,09:35:00,0.19,0.19,0.19,0.19,36616
MCIG,2017-01-06,09:40:00,0.18,0.19,0.18,0.19,2275
MCIG,2017-01-06,09:45:00,0.19,0.19,0.19,0.19,34501
MCIG,2017-01-06,09:50:00,0.19,0.19,0.19,0.19,1300
MCIG,2017-01-06,09:55:00,0.19,0.19,0.19,0.19,9300
MCIG,2017-01-06,10:00:00,0.19,0.19,0.18,0.19,46220
MCIG,2017-01-06,10:05:00,0.19,0.19,0.19,0.19,62900
MCIG,2017-01-06,10:10:00,0.19,0.19,0.19,0.19,39500
MCIG,2017-01-06,10:15:00,0.19,0.19,0.19,0.19,53083
MCIG,2017-01-06,10:20:00,0.19,0.19,0.19,0.19,79139
MCIG,2017-01-06,10:25:00,0.19,0.19,0.19,0.19,57853
MCIG,2017-01-06,10:30:00,0.19,0.19,0.19,0.19,16000
MCIG,2017-01-06,10:35:00,0.19,0.19,0.19,0.19,70239
MCIG,2017-01-06,10:40:00,0.19,0.19,0.19,0.19,30215
MCIG,2017-01-06,10:45:00,0.19,0.19,0.19,0.19,2000
MCIG,2017-01-06,10:50:00,0.19,0.19,0.19,0.19,33766
MCIG,2017-01-06,10:55:00,0.19,0.19,0.19,0.19,47626
MCIG,2017-01-06,11:00:00,0.19,0.19,0.19,0.19,25300
MCIG,2017-01-06,11:05:00,0.19,0.19,0.19,0.19,61000
MCIG,2017-01-06,11:10:00,0.19,0.19,0.19,0.19,53646
MCIG,2017-01-06,11:15:00,0.19,0.19,0.19,0.19,400
MCIG,2017-01-06,11:20:00,0.19,0.19,0.18,0.18,9815
MCIG,2017-01-06,11:25:00,0.19,0.19,0.18,0.18,18760
MCIG,2017-01-06,11:30:00,0.18,0.18,0.18,0.18,5000
MCIG,2017-01-06,11:35:00,0.19,0.19,0.19,0.19,4000
MCIG,2017-01-06,11:40:00,0.19,0.19,0.18,0.19,19947
MCIG,2017-01-06,11:45:00,0.19,0.19,0.19,0.19,2421
MCIG,2017-01-06,11:50:00,0.19,0.19,0.18,0.18,35450
MCIG,2017-01-06,11:55:00,0.18,0.19,0.18,0.19,21529
MCIG,2017-01-06,12:00:00,0.19,0.19,0.19,0.19,1340
MCIG,2017-01-06,12:05:00,0.19,0.19,0.19,0.19,5150
MCIG,2017-01-06,12:10:00,0.19,0.19,0.19,0.19,108105
MCIG,2017-01-06,12:15:00,0.19,0.19,0.19,0.19,24200
MCIG,2017-01-06,12:20:00,0.19,0.19,0.19,0.19,200
MCIG,2017-01-06,12:25:00,0.19,0.19,0.19,0.19,2504
MCIG,2017-01-06,12:30:00,0.19,0.19,0.19,0.19,39199
MCIG,2017-01-06,12:35:00,0.19,0.19,0.19,0.19,10800
MCIG,2017-01-06,12:40:00,0.19,0.19,0.19,0.19,65180
MCIG,2017-01-06,12:45:00,0.19,0.19,0.19,0.19,7000
MCIG,2017-01-06,12:50:00,0.19,0.19,0.19,0.19,243586
MCIG,2017-01-06,12:55:00,0.19,0.19,0.19,0.19,517
MCIG,2017-01-06,13:00:00,0.19,0.19,0.19,0.19,1500
MCIG,2017-01-06,13:05:00,0.19,0.19,0.19,0.19,2057
MCIG,2017-01-06,13:10:00,0.19,0.19,0.19,0.19,10925
MCIG,2017-01-06,13:15:00,0.19,0.19,0.19,0.19,9375
MCIG,2017-01-06,13:20:00,0.19,0.19,0.18,0.18,130500
MCIG,2017-01-06,13:25:00,0.18,0.19,0.18,0.19,40551
MCIG,2017-01-06,13:30:00,0.19,0.19,0.19,0.19,14140
MCIG,2017-01-06,13:35:00,0.19,0.19,0.19,0.19,31111
MCIG,2017-01-06,13:45:00,0.19,0.19,0.19,0.19,96174
MCIG,2017-01-06,13:50:00,0.19,0.19,0.19,0.19,18088
